step;time;x1;y1;x2;y2;x3;y3;task1;task2;task3;broken1;broken2;broken3;wscount1;wscount2;wscount3;wscount4;wscount5;queue
67;160;92;33;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4']
68;161;92;32;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4']
69;162;93;32;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4']
70;163;93;31;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4']
71;164;93;31;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4']
72;165;93;30;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2']
73;166;94;30;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2']
74;167;94;29;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2']
75;168;94;29;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2']
76;169;94;28;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2']
77;170;95;28;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2']
78;171;95;27;102;153;184;49;d(item11, ws4);None;None;False;False;False;0;0;0;0;0;['ws3', 'ws2', 'ws1', 'ws1', 'ws3', 'ws3', 'ws1', 'ws5', 'ws4', 'ws3', 'ws5', 'ws3', 'ws1', 'ws4', 'ws5', 'ws4', 'ws2']
